GENERATIONS,MAX,AVR,MEDIAN,DIVERSITY
6386,14124,13969.92,14124,99.71
6387,14124,14008.44,14124,99.69
6388,14124,13966.71,14124,99.71
6389,14124,14037.33,14124,99.77
6390,14124,14024.49,14124,99.67
6391,14124,13953.87,14124,99.85
6392,14124,13998.81,14124,99.65
6393,14124,13976.34,14124,99.81
6394,14124,14085.48,14124,99.89
6395,14124,14085.48,14124,99.79
6396,14124,14043.75,14124,99.89
6397,14124,14101.53,14124,99.79
6398,14124,14014.86,14124,99.81
6399,14124,14027.7,14124,99.79
6400,14124,13963.5,14124,99.89
6401,14124,13982.76,14124,99.91
6402,14124,14037.33,14124,99.79
6403,14124,14046.96,14124,99.85
6404,14124,14037.33,14124,99.87
6405,14124,14040.54,14124,99.89
6406,14124,14059.8,14124,99.79
6407,14124,14053.38,14124,99.75
6408,14124,14063.01,14124,99.87
6409,14124,14027.7,14124,99.89
6410,14124,14050.17,14124,99.91
6411,14124,14011.65,14124,99.83
6412,14124,14037.33,14124,99.85
6413,14124,14069.43,14124,99.71
6414,14124,14027.7,14124,99.83
6415,14124,14024.49,14124,99.87
6416,14124,13963.5,14124,99.73
6417,14124,13976.34,14124,99.65
6418,14124,14014.86,14124,99.79
6419,14124,13976.34,14124,99.67
6420,14124,14056.59,14124,99.75
6421,14124,13982.76,14124,99.67
6422,14124,14027.7,14124,99.61
6423,14124,14018.07,14124,99.69
6424,14124,14091.9,14124,99.49
6425,14124,14059.8,14124,99.59
6426,14124,14053.38,14124,99.59
6427,14124,14075.85,14124,99.51
6428,14124,14040.54,14124,99.55
6429,14124,13969.92,14124,99.41
6430,14124,14059.8,14124,99.53
6431,14124,14056.59,14124,99.57
6432,14124,13989.18,14124,99.43
6433,14124,13998.81,14124,99.51
6434,14124,13973.13,14124,99.49
6435,14124,14059.8,14124,99.35
6436,14124,14056.59,14124,99.47
6437,14124,14024.49,14124,99.65
6438,14124,14018.07,14124,99.77
6439,14124,13979.55,14124,99.75
6440,14124,14063.01,14124,99.79
6441,14124,14040.54,14124,99.57
6442,14124,13982.76,14124,99.77
6443,14124,13995.6,14124,99.51
6444,14124,14088.69,14124,99.61
6445,14124,14024.49,14124,99.61
6446,14124,14059.8,14124,99.57
6447,14124,14075.85,14124,99.63
6448,14124,14021.28,14124,99.77
6449,14124,14011.65,14124,99.59
6450,14124,13969.92,14124,99.53
6451,14124,13979.55,14124,99.71
6452,14124,14024.49,14124,99.67
6453,14124,13985.97,14124,99.71
6454,14124,14046.96,14124,99.77
6455,14124,14030.91,14124,99.71
6456,14124,13995.6,14124,99.65
6457,14124,14037.33,14124,99.77
6458,14124,14111.16,14124,99.33
6459,14124,14050.17,14124,99.53
6460,14124,14056.59,14124,99.55
6461,14124,13902.51,14124,99.29
6462,14124,14050.17,14124,99.57
6463,14124,14030.91,14124,99.39
6464,14124,14008.44,14124,99.07
6465,14124,14018.07,14124,99.23
6466,14124,14037.33,14124,99.63
6467,14124,13995.6,14124,99.43
6468,14124,14030.91,14124,99.39
6469,14124,14059.8,14124,99.11
6470,14124,14005.23,14124,99.35
6471,14124,14075.85,14124,99.55
6472,14124,14027.7,14124,99.27
6473,14124,13985.97,14124,98.68
6474,14124,14027.7,14124,99.31
6475,14124,13973.13,14124,99.39
6476,14124,13870.41,14124,99.45
6477,14124,13921.77,14124,99.19
6478,14124,14075.85,14124,99.49
6479,14124,14107.95,14124,99.37
6480,14124,14066.22,14124,99.25
6481,14124,14095.11,14124,99.37
6482,14124,14085.48,14124,99.49
6483,14124,14002.02,14124,99.55
6484,14124,14021.28,14124,99.61
6485,14124,14040.54,14124,99.55
6486,14124,14053.38,14124,99.29
6487,14124,14050.17,14124,99.27
6488,14124,13995.6,14124,99.17
6489,14124,14030.91,14124,98.96
6490,14124,14040.54,14124,99.29
6491,14124,14008.44,14124,98.94
6492,14124,14005.23,14124,99.23
6493,14124,13873.62,14124,99.47
6494,14124,13992.39,14124,99.31
6495,14124,13928.19,14124,99.27
6496,14124,13995.6,14124,99.19
6497,14124,14059.8,14124,98.68
6498,14124,13969.92,14124,99.35
6499,14124,14037.33,14124,99.17
6500,14124,13963.5,14124,99.09
6501,14124,14059.8,14124,98.78
6502,14124,13989.18,14124,98.8
6503,14124,14091.9,14124,98.82
6504,14124,14072.64,14124,99.01
6505,14124,14091.9,14124,99.09
6506,14124,14002.02,14124,98.88
6507,14124,14095.11,14124,98.82
6508,14124,13867.2,14124,99.21
6509,14124,13931.4,14124,99.45
6510,14124,14101.53,14124,99.51
6511,14124,14034.12,14124,98.72
6512,14124,14034.12,14124,99.15
6513,14124,13953.87,14124,99.41
6514,14124,14002.02,14124,99.37
6515,14124,13992.39,14124,99.45
6516,14124,13947.45,14124,99.57
6517,14124,14101.53,14124,99.25
6518,14124,14021.28,14124,99.35
6519,14124,13989.18,14124,99.59
6520,14124,13905.72,14124,99.45
6521,14124,13966.71,14124,99.33
6522,14124,14043.75,14124,99.43
6523,14124,13985.97,14124,99.17
6524,14124,14124.0,14124,99.21
6525,14124,13915.35,14124,99.63
6526,14124,13966.71,14124,99.65
6527,14124,14002.02,14124,99.41
6528,14124,13963.5,14124,99.31
6529,14124,14091.9,14124,99.31
6530,14124,14066.22,14124,99.43
6531,14124,13985.97,14124,99.37
6532,14124,14069.43,14124,99.23
6533,14124,13960.29,14124,99.27
6534,14124,13966.71,14124,99.35
6535,14124,14040.54,14124,99.67
6536,14124,14053.38,14124,99.45
6537,14124,14066.22,14124,99.45
6538,14124,14034.12,14124,99.63
6539,14124,14008.44,14124,99.57
6540,14124,14005.23,14124,99.65
6541,14124,14072.64,14124,99.65
6542,14124,14011.65,14124,99.55
6543,14124,13912.14,14124,99.67
6544,14124,14091.9,14124,99.49
6545,14124,14124.0,14124,99.39
6546,14124,14072.64,14124,99.41
6547,14124,14069.43,14124,99.33
6548,14124,13969.92,14124,99.19
6549,14124,14091.9,14124,99.39
6550,14124,13976.34,14124,99.47
6551,14124,13982.76,14124,99.39
6552,14124,13953.87,14124,99.17
6553,14124,14037.33,14124,99.27
6554,14124,14063.01,14124,99.23
6555,14124,14046.96,14124,99.35
6556,14124,14030.91,14124,99.33
6557,14124,14069.43,14124,99.55
6558,14124,14066.22,14124,99.59
6559,14124,14075.85,14124,99.49
6560,14124,14088.69,14124,99.41
6561,14124,14053.38,14124,99.59
6562,14124,14046.96,14124,99.69
6563,14124,14024.49,14124,99.51
6564,14124,13944.24,14124,99.33
6565,14124,14053.38,14124,98.8
6566,14124,13976.34,14124,99.27
6567,14124,13992.39,14124,99.43
6568,14124,13989.18,14124,99.33
6569,14124,13995.6,14124,99.41
6570,14124,13989.18,14124,99.35
6571,14124,13992.39,14124,99.03
6572,14124,13960.29,14124,99.49
6573,14124,14027.7,14124,99.73
6574,14124,13985.97,14124,99.65
6575,14124,13937.82,14124,99.67
6576,14124,14079.06,14124,99.57
6577,14124,13950.66,14124,99.63
6578,14124,14043.75,14124,99.55
6579,14124,13989.18,14124,99.45
6580,14124,14024.49,14124,99.59
6581,14124,14011.65,14124,99.63
6582,14124,14095.11,14124,99.49
6583,14124,14011.65,14124,99.45
6584,14124,13912.14,14124,99.53
6585,14124,13963.5,14124,99.57
6586,14124,14030.91,14124,99.59
6587,14124,13966.71,14124,99.55
6588,14124,14040.54,14124,99.45
6589,14124,14069.43,14124,99.57
6590,14124,14037.33,14124,99.61
6591,14124,14072.64,14124,99.57
6592,14124,14091.9,14124,99.49
6593,14124,13908.93,14124,99.75
6594,14124,14027.7,14124,99.79
6595,14124,13899.3,14124,99.53
6596,14124,13889.67,14124,99.53
6597,14124,13995.6,14124,99.33
6598,14124,14040.54,14124,99.29
6599,14124,14034.12,14124,99.27
6600,14124,14046.96,14124,99.77
6601,14124,13995.6,14124,99.77
6602,14124,14008.44,14124,99.61
6603,14124,14056.59,14124,99.59
6604,14124,14063.01,14124,99.53
6605,14124,13899.3,14124,99.71
6606,14124,14011.65,14124,99.45
6607,14124,14075.85,14124,99.41
6608,14124,13992.39,14124,99.69
6609,14124,14021.28,14124,99.59
6610,14124,14027.7,14124,99.57
6611,14124,13992.39,14124,99.71
6612,14124,14075.85,14124,99.49
6613,14124,14030.91,14124,99.61
6614,14124,13969.92,14124,99.57
6615,14124,13931.4,14124,99.75
6616,14124,14063.01,14124,99.29
6617,14124,13950.66,14124,99.71
6618,14124,14088.69,14124,99.59
6619,14124,13992.39,14124,99.59
6620,14124,14034.12,14124,99.59
6621,14124,13947.45,14124,99.53
6622,14124,14066.22,14124,99.43
6623,14124,14069.43,14124,99.55
6624,14124,13905.72,14124,99.65
6625,14124,13944.24,14124,99.61
6626,14124,14066.22,14124,99.71
6627,14124,14079.06,14124,99.77
6628,14124,13985.97,14124,99.63
6629,14124,13960.29,14124,99.43
6630,14124,14011.65,14124,99.45
6631,14124,14030.91,14124,99.41
6632,14124,14005.23,14124,99.59
6633,14124,14002.02,14124,99.35
6634,14124,14043.75,14124,99.51
6635,14124,14082.27,14124,99.39
6636,14124,13973.13,14124,99.63
6637,14124,13989.18,14124,99.31
6638,14124,14050.17,14124,99.47
6639,14124,14040.54,14124,99.57
6640,14124,14079.06,14124,99.61
6641,14124,14082.27,14124,99.61
6642,14124,13947.45,14124,99.57
6643,14124,14005.23,14124,99.69
6644,14124,14056.59,14124,99.69
6645,14124,13921.77,14124,99.77
6646,14124,14085.48,14124,99.51
6647,14124,14088.69,14124,99.63
6648,14124,13998.81,14124,99.53
6649,14124,14050.17,14124,99.43
6650,14124,14046.96,14124,99.31
6651,14124,14056.59,14124,99.53
6652,14124,14091.9,14124,99.53
6653,14124,13998.81,14124,99.43
6654,14124,14021.28,14124,99.51
6655,14124,13989.18,14124,98.96
6656,14124,13937.82,14124,99.27
6657,14124,13915.35,14124,99.27
6658,14124,14114.37,14124,99.41
6659,14124,14018.07,14124,99.61
6660,14124,14002.02,14124,99.53
6661,14124,13867.2,14124,99.85
6662,14124,13979.55,14124,99.53
6663,14124,13953.87,14124,99.63
6664,14124,14034.12,14124,99.25
6665,14124,13902.51,14124,99.51
6666,14124,14011.65,14124,99.45
6667,14124,14018.07,14124,99.35
6668,14124,14063.01,14124,99.55
6669,14124,14005.23,14124,99.55
6670,14124,14107.95,14124,99.41
6671,14124,14059.8,14124,99.37
6672,14124,14056.59,14124,99.69
6673,14124,14002.02,14124,99.47
6674,14124,14101.53,14124,99.33
6675,14124,14046.96,14124,99.09
6676,14124,14002.02,14124,99.17
6677,14124,13989.18,14124,99.35
6678,14124,14063.01,14124,99.59
6679,14124,13982.76,14124,99.55
6680,14124,13966.71,14124,99.41
6681,14124,13921.77,14124,99.51
6682,14124,13905.72,14124,99.69
6683,14124,14021.28,14124,99.79
6684,14124,13969.92,14124,99.59
6685,14124,13960.29,14124,99.79
6686,14124,14043.75,14124,99.55
6687,14124,14082.27,14124,99.53
6688,14124,14002.02,14124,99.31
6689,14124,14063.01,14124,99.35
6690,14124,14075.85,14124,99.33
6691,14124,14027.7,14124,99.33
6692,14124,14079.06,14124,99.45
6693,14124,13995.6,14124,99.41
6694,14124,13982.76,14124,99.63
6695,14124,14034.12,14124,99.59
6696,14124,14030.91,14124,99.51
6697,14124,14085.48,14124,99.59
6698,14124,14066.22,14124,99.57
6699,14124,14040.54,14124,99.73
6700,14124,14069.43,14124,99.65
6701,14124,14024.49,14124,99.73
6702,14124,14030.91,14124,99.65
6703,14124,14056.59,14124,99.49
6704,14124,14082.27,14124,99.57
6705,14124,13985.97,14124,99.33
6706,14124,14040.54,14124,99.63
6707,14124,14091.9,14124,99.43
6708,14124,14046.96,14124,99.47
6709,14124,14095.11,14124,99.49
6710,14124,14040.54,14124,99.55
6711,14124,14046.96,14124,99.49
6712,14124,14056.59,14124,99.31
6713,14124,14018.07,14124,99.43
6714,14124,14046.96,14124,99.45
6715,14124,13982.76,14124,99.49
6716,14124,14002.02,14124,99.45
6717,14124,14037.33,14124,99.29
6718,14124,14024.49,14124,99.13
6719,14124,13819.05,14124,99.59
6720,14124,14008.44,14124,99.31
6721,14124,13982.76,14124,99.65
6722,14124,13963.5,14124,99.61
6723,14124,13989.18,14124,99.47
6724,14124,14002.02,14124,99.37
6725,14124,14008.44,14124,99.41
6726,14124,13989.18,14124,99.39
6727,14124,14014.86,14124,99.59
6728,14124,13973.13,14124,99.51
6729,14124,14005.23,14124,99.73
6730,14124,13944.24,14124,99.75
6731,14124,14014.86,14124,99.55
6732,14124,13992.39,14124,99.79
6733,14124,14040.54,14124,99.73
6734,14124,14034.12,14124,99.67
6735,14124,13966.71,14124,99.81
6736,14124,13963.5,14124,99.63
6737,14124,13928.19,14124,99.67
6738,14124,14072.64,14124,99.59
6739,14124,14030.91,14124,99.49
6740,14124,14050.17,14124,99.55
6741,14124,14085.48,14124,99.53
6742,14124,14046.96,14124,99.67
6743,14124,14037.33,14124,99.33
6744,14124,14018.07,14124,99.49
6745,14124,14056.59,14124,99.69
6746,14124,13995.6,14124,99.65
6747,14124,14050.17,14124,99.57
6748,14124,14037.33,14124,99.31
6749,14124,13992.39,14124,99.49
6750,14124,14005.23,14124,99.51
6751,14124,14075.85,14124,99.43
6752,14124,13982.76,14124,99.67
6753,14124,14053.38,14124,99.69
6754,14124,13992.39,14124,99.73
6755,14124,14034.12,14124,99.57
6756,14124,14088.69,14124,99.59
6757,14124,14079.06,14124,99.47
6758,14124,14072.64,14124,99.59
6759,14124,14024.49,14124,99.59
6760,14124,13973.13,14124,99.57
6761,14124,14018.07,14124,99.67
6762,14124,14021.28,14124,99.65
6763,14124,14024.49,14124,99.55
6764,14124,13947.45,14124,99.57
6765,14124,14005.23,14124,99.61
6766,14124,14040.54,14124,99.55
6767,14124,14034.12,14124,99.33
6768,14124,14034.12,14124,99.47
6769,14124,14008.44,14124,99.51
6770,14124,14014.86,14124,99.33
6771,14124,14046.96,14124,99.53
6772,14124,13998.81,14124,99.55
6773,14124,14079.06,14124,99.67
6774,14124,13905.72,14124,99.61
6775,14124,13976.34,14124,99.57
6776,14124,14043.75,14124,99.65
6777,14124,14034.12,14124,99.53
6778,14124,14034.12,14124,99.49
6779,14124,14037.33,14124,99.57
6780,14124,13989.18,14124,99.47
6781,14124,13992.39,14124,99.67
6782,14124,14005.23,14124,99.61
6783,14124,14085.48,14124,99.55
6784,14124,14027.7,14124,99.69
6785,14124,14040.54,14124,99.65
6786,14124,13889.67,14124,99.77
6787,14124,14063.01,14124,99.61
6788,14124,13966.71,14124,99.63
6789,14124,14037.33,14124,99.51
6790,14124,14018.07,14124,99.73
6791,14124,14107.95,14124,99.63
6792,14124,14027.7,14124,99.69
6793,14124,14040.54,14124,99.65
6794,14124,13979.55,14124,99.57
6795,14124,14011.65,14124,99.71
6796,14124,14008.44,14124,99.83
6797,14124,14050.17,14124,99.69
6798,14124,13924.98,14124,99.71
6799,14124,13985.97,14124,99.73
6800,14124,14056.59,14124,99.47
6801,14124,14043.75,14124,99.65
6802,14124,14091.9,14124,99.55
6803,14124,14050.17,14124,99.45
6804,14124,14021.28,14124,99.55
6805,14124,14027.7,14124,99.75
6806,14124,13947.45,14124,99.69
6807,14124,13995.6,14124,99.75
6808,14124,13995.6,14124,99.63
6809,14124,14002.02,14124,99.49
6810,14124,14027.7,14124,99.67
6811,14124,14072.64,14124,99.51
6812,14124,14021.28,14124,99.57
6813,14124,14101.53,14124,99.67
6814,14124,14072.64,14124,99.69
6815,14124,13985.97,14124,99.75
6816,14124,13941.03,14124,99.63
6817,14124,13912.14,14124,99.57
6818,14124,14095.11,14124,99.71
6819,14124,13905.72,14124,99.81
6820,14124,13960.29,14124,99.85
6821,14124,14063.01,14124,99.73
6822,14124,13969.92,14124,99.65
6823,14124,13976.34,14124,99.71
6824,14124,13963.5,14124,99.65
6825,14124,14056.59,14124,99.63
6826,14124,14075.85,14124,99.69
6827,14124,14037.33,14124,99.63
6828,14124,14030.91,14124,99.69
6829,14124,14040.54,14124,99.61
6830,14124,14066.22,14124,99.77
6831,14124,13979.55,14124,99.63
6832,14124,13995.6,14124,99.69
6833,14124,14005.23,14124,99.75
6834,14124,13960.29,14124,99.75
6835,14124,13973.13,14124,99.71
6836,14124,13921.77,14124,99.71
6837,14124,14037.33,14124,99.69
6838,14124,14069.43,14124,99.51
6839,14124,14037.33,14124,99.55
6840,14124,13902.51,14124,99.65
6841,14124,13982.76,14124,99.67
6842,14124,14011.65,14124,99.67
6843,14124,14085.48,14124,99.15
6844,14124,14030.91,14124,99.51
6845,14124,13960.29,14124,99.61
6846,14124,13992.39,14124,99.73
6847,14124,14053.38,14124,99.57
6848,14124,13982.76,14124,99.41
6849,14124,14050.17,14124,99.29
6850,14124,14005.23,14124,99.57
6851,14124,14027.7,14124,99.65
6852,14124,14024.49,14124,99.57
6853,14124,14011.65,14124,99.71
6854,14124,14069.43,14124,99.55
6855,14124,13976.34,14124,99.37
6856,14124,14075.85,14124,99.43
6857,14124,14072.64,14124,99.45
6858,14124,13963.5,14124,99.69
6859,14124,14002.02,14124,99.51
6860,14124,14059.8,14124,99.69
6861,14124,13941.03,14124,99.35
6862,14124,13969.92,14124,99.55
6863,14124,13982.76,14124,99.31
6864,14124,14059.8,14124,99.39
6865,14124,13899.3,14124,99.07
6866,14124,14079.06,14124,98.62
6867,14124,14005.23,14124,99.13
6868,14124,14027.7,14124,99.21
6869,14124,14021.28,14124,99.61
6870,14124,14005.23,14124,99.49
6871,14124,13963.5,14124,99.35
6872,14124,14059.8,14124,99.45
6873,14124,14050.17,14124,99.31
6874,14124,14050.17,14124,99.61
6875,14124,14040.54,14124,99.63
6876,14124,14018.07,14124,99.51
6877,14124,13989.18,14124,99.49
6878,14124,13989.18,14124,99.35
6879,14124,14030.91,14124,99.41
6880,14124,14107.95,14124,99.21
6881,14124,14101.53,14124,99.19
6882,14124,14030.91,14124,99.45
6883,14124,14030.91,14124,99.29
6884,14124,14069.43,14124,99.51
6885,14124,14053.38,14124,99.51
6886,14124,13957.08,14124,99.65
6887,14124,14046.96,14124,99.57
6888,14124,13982.76,14124,99.31
6889,14124,13941.03,14124,99.37
6890,14124,14011.65,14124,99.53
6891,14124,14002.02,14124,99.29
6892,14124,14037.33,14124,99.25
6893,14124,14034.12,14124,99.25
6894,14124,13976.34,14124,99.33
6895,14124,14002.02,14124,99.17
6896,14124,14011.65,14124,99.49
6897,14124,14072.64,14124,99.63
6898,14124,14063.01,14124,99.63
6899,14124,14002.02,14124,99.29
6900,14124,13960.29,14124,98.84
6901,14124,14018.07,14124,98.64
6902,14124,13863.99,14124,99.09
6903,14124,14069.43,14124,99.21
6904,14124,13960.29,14124,99.53
6905,14124,14082.27,14124,99.55
6906,14124,13892.88,14124,99.09
6907,14124,14018.07,14124,99.29
6908,14124,14046.96,14124,99.17
6909,14124,14063.01,14124,99.31
6910,14124,14008.44,14124,99.41
6911,14124,13944.24,14124,99.39
6912,14124,13941.03,14124,99.27
6913,14124,13960.29,14124,99.17
6914,14124,14034.12,14124,99.45
6915,14124,14088.69,14124,99.29
6916,14124,14024.49,14124,99.33
6917,14124,13969.92,14124,99.61
6918,14124,14024.49,14124,99.33
6919,14124,14002.02,14124,99.37
6920,14124,14050.17,14124,99.47
6921,14124,14024.49,14124,99.47
6922,14124,14011.65,14124,99.39
6923,14124,13989.18,14124,99.61
6924,14124,14005.23,14124,99.25
6925,14124,14101.53,14124,99.03
6926,14124,14043.75,14124,99.31
6927,14124,14011.65,14124,99.15
6928,14124,14018.07,14124,99.25
6929,14124,13985.97,14124,99.13
6930,14124,13847.94,14124,99.13
6931,14124,13905.72,14124,99.31
6932,14124,13847.94,14124,99.33
6933,14124,13969.92,14124,99.05
6934,14124,14056.59,14124,99.15
6935,14124,14040.54,14124,99.21
6936,14124,14075.85,14124,99.27
6937,14124,14056.59,14124,99.55
6938,14124,13966.71,14124,99.41
6939,14124,13998.81,14124,99.31
6940,14124,14002.02,14124,99.03
6941,14124,14082.27,14124,99.23
6942,14124,14011.65,14124,99.51
6943,14124,14027.7,14124,99.39
6944,14124,13908.93,14124,99.57
6945,14124,13998.81,14124,99.41
6946,14124,14072.64,14124,99.75
6947,14124,14050.17,14124,99.37
6948,14124,14091.9,14124,99.01
6949,14124,13953.87,14124,99.49
6950,14124,13963.5,14124,99.63
6951,14124,14034.12,14124,99.37
6952,14124,13985.97,14124,99.31
6953,14124,14011.65,14124,99.33
6954,14124,13982.76,14124,99.33
6955,14124,14091.9,14124,99.21
6956,14124,14124.0,14124,99.11
6957,14124,14011.65,14124,99.01
6958,14124,14005.23,14124,99.05
6959,14124,13966.71,14124,99.15
6960,14124,13995.6,14124,98.78
6961,14124,14024.49,14124,99.11
6962,14124,13982.76,14124,98.82
6963,14124,13963.5,14124,98.2
6964,14124,14034.12,14124,98.94
6965,14124,14018.07,14124,98.78
6966,14124,13985.97,14124,98.46
6967,14124,14027.7,14124,98.7
6968,14124,14011.65,14124,99.09
6969,14124,14034.12,14124,98.88
6970,14124,14018.07,14124,99.19
6971,14124,14059.8,14124,99.47
6972,14124,14014.86,14124,99.51
6973,14124,14008.44,14124,99.45
6974,14124,14005.23,14124,99.57
6975,14124,13944.24,14124,99.61
6976,14124,14053.38,14124,99.53
6977,14124,14011.65,14124,99.67
6978,14124,14002.02,14124,99.51
6979,14124,14053.38,14124,99.43
6980,14124,14101.53,14124,99.41
6981,14124,14063.01,14124,99.09
6982,14124,14011.65,14124,98.92
6983,14124,13998.81,14124,98.8
6984,14124,13957.08,14124,99.47
6985,14124,14059.8,14124,99.21
6986,14124,13989.18,14124,99.55
6987,14124,13896.09,14124,99.59
6988,14124,13992.39,14124,99.43
6989,14124,13928.19,14124,99.67
6990,14124,13957.08,14124,99.69
6991,14124,14021.28,14124,99.51
6992,14124,14027.7,14124,99.67
6993,14124,14002.02,14124,99.63
6994,14124,13937.82,14124,99.59
6995,14124,14021.28,14124,99.71
6996,14124,14046.96,14124,99.59
6997,14124,14030.91,14124,99.69
6998,14124,13989.18,14124,99.59
6999,14124,13944.24,14124,99.67
7000,14124,14030.91,14124,99.39
7001,14124,13998.81,14124,99.67
7002,14124,14014.86,14124,99.67
7003,14124,14075.85,14124,99.41
7004,14124,14059.8,14124,99.29
7005,14124,14043.75,14124,99.19
7006,14124,13899.3,14124,99.57
7007,14124,13973.13,14124,99.75
7008,14124,14040.54,14124,99.63
7009,14124,14005.23,14124,99.81
7010,14124,13979.55,14124,99.69
7011,14124,14066.22,14124,99.35
7012,14124,14046.96,14124,99.79
7013,14124,14046.96,14124,99.63
7014,14124,13979.55,14124,99.69
7015,14124,14040.54,14124,99.79
7016,14124,14011.65,14124,99.49
7017,14124,13902.51,14124,99.41
7018,14124,14040.54,14124,99.33
7019,14124,13976.34,14124,99.59
7020,14124,13835.1,14124,99.67
7021,14124,13889.67,14124,99.65
